T,C,CA_ER,C_T,H
502.0,0.086541496,196.7798,36.490841,0.62551242
503.0,0.086541496,196.7798,36.490841,0.62551242
504.0,0.086541496,196.7798,36.490841,0.62551242
505.0,0.086541496,196.7798,36.490841,0.62551242
506.0,0.086541496,196.7798,36.490841,0.62551242
507.0,0.086541496,196.7798,36.490841,0.62551242
508.0,0.086541496,196.7798,36.490841,0.62551242
509.0,0.086541496,196.7798,36.490841,0.62551242
510.0,0.086541496,196.7798,36.490841,0.62551242
511.0,0.086541496,196.7798,36.490841,0.62551242
512.0,0.086541496,196.7798,36.490841,0.62551242
513.0,0.086541496,196.7798,36.490841,0.62551242
514.0,0.086541496,196.7798,36.490841,0.62551242
515.0,0.086541496,196.7798,36.490841,0.62551242
516.0,0.086541496,196.7798,36.490841,0.62551242
517.0,0.086541496,196.7798,36.490841,0.62551242
518.0,0.086541496,196.7798,36.490841,0.62551242
519.0,0.086541496,196.7798,36.490841,0.62551242
520.0,0.086541496,196.7798,36.490841,0.62551242
521.0,0.086541496,196.7798,36.490841,0.62551242
522.0,0.086541496,196.7798,36.490841,0.62551242
523.0,0.086541496,196.7798,36.490841,0.62551242
524.0,0.086541496,196.7798,36.490841,0.62551242
525.0,0.086541496,196.7798,36.490841,0.62551242
526.0,0.086541496,196.7798,36.490841,0.62551242
527.0,0.086541496,196.7798,36.490841,0.62551242
528.0,0.086541496,196.7798,36.490841,0.62551242
529.0,0.086541496,196.7798,36.490841,0.62551242
530.0,0.086541496,196.7798,36.490841,0.62551242
531.0,0.086541496,196.7798,36.490841,0.62551242
532.0,0.086541496,196.7798,36.490841,0.62551242
533.0,0.086541496,196.7798,36.490841,0.62551242
534.0,0.086541496,196.7798,36.490841,0.62551242
535.0,0.086541496,196.7798,36.490841,0.62551242
536.0,0.086541496,196.7798,36.490841,0.62551242
537.0,0.086541496,196.7798,36.490841,0.62551242
538.0,0.086541496,196.7798,36.490841,0.62551242
539.0,0.086541496,196.7798,36.490841,0.62551242
540.0,0.086541496,196.7798,36.490841,0.62551242
541.0,0.086541496,196.7798,36.490841,0.62551242
542.0,0.086541496,196.7798,36.490841,0.62551242
543.0,0.086541496,196.7798,36.490841,0.62551242
544.0,0.086541496,196.7798,36.490841,0.62551242
545.0,0.086541496,196.7798,36.490841,0.62551242
546.0,0.086541496,196.7798,36.490841,0.62551242
547.0,0.086541496,196.7798,36.490841,0.62551242
548.0,0.086541496,196.7798,36.490841,0.62551242
549.0,0.086541496,196.7798,36.490841,0.62551242
550.0,0.086541496,196.7798,36.490841,0.62551242
551.0,0.086541496,196.7798,36.490841,0.62551242
552.0,0.086541496,196.7798,36.490841,0.62551242
553.0,0.086541496,196.7798,36.490841,0.62551242
554.0,0.086541496,196.7798,36.490841,0.62551242
555.0,0.086541496,196.7798,36.490841,0.62551242
556.0,0.086541496,196.7798,36.490841,0.62551242
557.0,0.086541496,196.7798,36.490841,0.62551242
558.0,0.086541496,196.7798,36.490841,0.62551242
559.0,0.086541496,196.7798,36.490841,0.62551242
560.0,0.086541496,196.7798,36.490841,0.62551242
561.0,0.086541496,196.7798,36.490841,0.62551242
562.0,0.086541496,196.7798,36.490841,0.62551242
563.0,0.086541496,196.7798,36.490841,0.62551242
564.0,0.086541496,196.7798,36.490841,0.62551242
565.0,0.086541496,196.7798,36.490841,0.62551242
566.0,0.086541496,196.7798,36.490841,0.62551242
567.0,0.086541496,196.7798,36.490841,0.62551242
568.0,0.086541496,196.7798,36.490841,0.62551242
569.0,0.086541496,196.7798,36.490841,0.62551242
570.0,0.086541496,196.7798,36.490841,0.62551242
571.0,0.086541496,196.7798,36.490841,0.62551242
572.0,0.086541496,196.7798,36.490841,0.62551242
573.0,0.086541496,196.7798,36.490841,0.62551242
574.0,0.086541496,196.7798,36.490841,0.62551242
575.0,0.086541496,196.7798,36.490841,0.62551242
576.0,0.086541496,196.7798,36.490841,0.62551242
577.0,0.086541496,196.7798,36.490841,0.62551242
578.0,0.086541496,196.7798,36.490841,0.62551242
579.0,0.086541496,196.7798,36.490841,0.62551242
580.0,0.086541496,196.7798,36.490841,0.62551242
581.0,0.086541496,196.7798,36.490841,0.62551242
582.0,0.086541496,196.7798,36.490841,0.62551242
583.0,0.086541496,196.7798,36.490841,0.62551242
584.0,0.086541496,196.7798,36.490841,0.62551242
585.0,0.086541496,196.7798,36.490841,0.62551242
586.0,0.086541496,196.7798,36.490841,0.62551242
587.0,0.086541496,196.7798,36.490841,0.62551242
588.0,0.086541496,196.7798,36.490841,0.62551242
589.0,0.086541496,196.7798,36.490841,0.62551242
590.0,0.086541496,196.7798,36.490841,0.62551242
591.0,0.086541496,196.7798,36.490841,0.62551242
592.0,0.086541496,196.7798,36.490841,0.62551242
593.0,0.086541496,196.7798,36.490841,0.62551242
594.0,0.086541496,196.7798,36.490841,0.62551242
595.0,0.086541496,196.7798,36.490841,0.62551242
596.0,0.086541496,196.7798,36.490841,0.62551242
597.0,0.086541496,196.7798,36.490841,0.62551242
598.0,0.086541496,196.7798,36.490841,0.62551242
599.0,0.086541496,196.7798,36.490841,0.62551242
600.0,0.086541496,196.7798,36.490841,0.62551242
601.0,0.086541496,196.7798,36.490841,0.62551242
602.0,0.086541496,196.7798,36.490841,0.62551242
603.0,0.086541496,196.7798,36.490841,0.62551242
604.0,0.086541496,196.7798,36.490841,0.62551242
605.0,0.086541496,196.7798,36.490841,0.62551242
606.0,0.086541496,196.7798,36.490841,0.62551242
607.0,0.086541496,196.7798,36.490841,0.62551242
608.0,0.086541496,196.7798,36.490841,0.62551242
609.0,0.086541496,196.7798,36.490841,0.62551242
610.0,0.086541496,196.7798,36.490841,0.62551242
611.0,0.086541496,196.7798,36.490841,0.62551242
612.0,0.086541496,196.7798,36.490841,0.62551242
613.0,0.086541496,196.7798,36.490841,0.62551242
614.0,0.086541496,196.7798,36.490841,0.62551242
615.0,0.086541496,196.7798,36.490841,0.62551242
616.0,0.086541496,196.7798,36.490841,0.62551242
617.0,0.086541496,196.7798,36.490841,0.62551242
618.0,0.086541496,196.7798,36.490841,0.62551242
619.0,0.086541496,196.7798,36.490841,0.62551242
620.0,0.086541496,196.7798,36.490841,0.62551242
621.0,0.086541496,196.7798,36.490841,0.62551242
622.0,0.086541496,196.7798,36.490841,0.62551242
623.0,0.086541496,196.7798,36.490841,0.62551242
624.0,0.086541496,196.7798,36.490841,0.62551242
625.0,0.086541496,196.7798,36.490841,0.62551242
626.0,0.086541496,196.7798,36.490841,0.62551242
627.0,0.086541496,196.7798,36.490841,0.62551242
628.0,0.086541496,196.7798,36.490841,0.62551242
629.0,0.086541496,196.7798,36.490841,0.62551242
630.0,0.086541496,196.7798,36.490841,0.62551242
631.0,0.086541496,196.7798,36.490841,0.62551242
632.0,0.086541496,196.7798,36.490841,0.62551242
633.0,0.086541496,196.7798,36.490841,0.62551242
634.0,0.086541496,196.7798,36.490841,0.62551242
635.0,0.086541496,196.7798,36.490841,0.62551242
636.0,0.086541496,196.7798,36.490841,0.62551242
637.0,0.086541496,196.7798,36.490841,0.62551242
638.0,0.086541496,196.7798,36.490841,0.62551242
639.0,0.086541496,196.7798,36.490841,0.62551242
640.0,0.086541496,196.7798,36.490841,0.62551242
641.0,0.086541496,196.7798,36.490841,0.62551242
642.0,0.086541496,196.7798,36.490841,0.62551242
643.0,0.086541496,196.7798,36.490841,0.62551242
644.0,0.086541496,196.7798,36.490841,0.62551242
645.0,0.086541496,196.7798,36.490841,0.62551242
646.0,0.086541496,196.7798,36.490841,0.62551242
647.0,0.086541496,196.7798,36.490841,0.62551242
648.0,0.086541496,196.7798,36.490841,0.62551242
649.0,0.086541496,196.7798,36.490841,0.62551242
650.0,0.086541496,196.7798,36.490841,0.62551242
651.0,0.086541496,196.7798,36.490841,0.62551242
652.0,0.086541496,196.7798,36.490841,0.62551242
653.0,0.086541496,196.7798,36.490841,0.62551242
654.0,0.086541496,196.7798,36.490841,0.62551242
655.0,0.086541496,196.7798,36.490841,0.62551242
656.0,0.086541496,196.7798,36.490841,0.62551242
657.0,0.086541496,196.7798,36.490841,0.62551242
658.0,0.086541496,196.7798,36.490841,0.62551242
659.0,0.086541496,196.7798,36.490841,0.62551242
660.0,0.086541496,196.7798,36.490841,0.62551242
661.0,0.086541496,196.7798,36.490841,0.62551242
662.0,0.086541496,196.7798,36.490841,0.62551242
663.0,0.086541496,196.7798,36.490841,0.62551242
664.0,0.086541496,196.7798,36.490841,0.62551242
665.0,0.086541496,196.7798,36.490841,0.62551242
666.0,0.086541496,196.7798,36.490841,0.62551242
667.0,0.086541496,196.7798,36.490841,0.62551242
668.0,0.086541496,196.7798,36.490841,0.62551242
669.0,0.086541496,196.7798,36.490841,0.62551242
670.0,0.086541496,196.7798,36.490841,0.62551242
671.0,0.086541496,196.7798,36.490841,0.62551242
672.0,0.086541496,196.7798,36.490841,0.62551242
673.0,0.086541496,196.7798,36.490841,0.62551242
674.0,0.086541496,196.7798,36.490841,0.62551242
675.0,0.086541496,196.7798,36.490841,0.62551242
676.0,0.086541496,196.7798,36.490841,0.62551242
677.0,0.086541496,196.7798,36.490841,0.62551242
678.0,0.086541496,196.7798,36.490841,0.62551242
679.0,0.086541496,196.7798,36.490841,0.62551242
680.0,0.086541496,196.7798,36.490841,0.62551242
681.0,0.086541496,196.7798,36.490841,0.62551242
682.0,0.086541496,196.7798,36.490841,0.62551242
683.0,0.086541496,196.7798,36.490841,0.62551242
684.0,0.086541496,196.7798,36.490841,0.62551242
685.0,0.086541496,196.7798,36.490841,0.62551242
686.0,0.086541496,196.7798,36.490841,0.62551242
687.0,0.086541496,196.7798,36.490841,0.62551242
688.0,0.086541496,196.7798,36.490841,0.62551242
689.0,0.086541496,196.7798,36.490841,0.62551242
690.0,0.086541496,196.7798,36.490841,0.62551242
691.0,0.086541496,196.7798,36.490841,0.62551242
692.0,0.086541496,196.7798,36.490841,0.62551242
693.0,0.086541496,196.7798,36.490841,0.62551242
694.0,0.086541496,196.7798,36.490841,0.62551242
695.0,0.086541496,196.7798,36.490841,0.62551242
696.0,0.086541496,196.7798,36.490841,0.62551242
697.0,0.086541496,196.7798,36.490841,0.62551242
698.0,0.086541496,196.7798,36.490841,0.62551242
699.0,0.086541496,196.7798,36.490841,0.62551242
700.0,0.086541496,196.7798,36.490841,0.62551242
701.0,0.086541496,196.7798,36.490841,0.62551242
702.0,0.086541496,196.7798,36.490841,0.62551242
703.0,0.086541496,196.7798,36.490841,0.62551242
704.0,0.086541496,196.7798,36.490841,0.62551242
705.0,0.086541496,196.7798,36.490841,0.62551242
706.0,0.086541496,196.7798,36.490841,0.62551242
707.0,0.086541496,196.7798,36.490841,0.62551242
708.0,0.086541496,196.7798,36.490841,0.62551242
709.0,0.086541496,196.7798,36.490841,0.62551242
710.0,0.086541496,196.7798,36.490841,0.62551242
711.0,0.086541496,196.7798,36.490841,0.62551242
712.0,0.086541496,196.7798,36.490841,0.62551242
713.0,0.086541496,196.7798,36.490841,0.62551242
714.0,0.086541496,196.7798,36.490841,0.62551242
715.0,0.086541496,196.7798,36.490841,0.62551242
716.0,0.086541496,196.7798,36.490841,0.62551242
717.0,0.086541496,196.7798,36.490841,0.62551242
718.0,0.086541496,196.7798,36.490841,0.62551242
719.0,0.086541496,196.7798,36.490841,0.62551242
720.0,0.086541496,196.7798,36.490841,0.62551242
721.0,0.086541496,196.7798,36.490841,0.62551242
722.0,0.086541496,196.7798,36.490841,0.62551242
723.0,0.086541496,196.7798,36.490841,0.62551242
724.0,0.086541496,196.7798,36.490841,0.62551242
725.0,0.086541496,196.7798,36.490841,0.62551242
726.0,0.086541496,196.7798,36.490841,0.62551242
727.0,0.086541496,196.7798,36.490841,0.62551242
728.0,0.086541496,196.7798,36.490841,0.62551242
729.0,0.086541496,196.7798,36.490841,0.62551242
730.0,0.086541496,196.7798,36.490841,0.62551242
731.0,0.086541496,196.7798,36.490841,0.62551242
732.0,0.086541496,196.7798,36.490841,0.62551242
733.0,0.086541496,196.7798,36.490841,0.62551242
734.0,0.086541496,196.7798,36.490841,0.62551242
735.0,0.086541496,196.7798,36.490841,0.62551242
736.0,0.086541496,196.7798,36.490841,0.62551242
737.0,0.086541496,196.7798,36.490841,0.62551242
738.0,0.086541496,196.7798,36.490841,0.62551242
739.0,0.086541496,196.7798,36.490841,0.62551242
740.0,0.086541496,196.7798,36.490841,0.62551242
741.0,0.086541496,196.7798,36.490841,0.62551242
742.0,0.086541496,196.7798,36.490841,0.62551242
743.0,0.086541496,196.7798,36.490841,0.62551242
744.0,0.086541496,196.7798,36.490841,0.62551242
745.0,0.086541496,196.7798,36.490841,0.62551242
746.0,0.086541496,196.7798,36.490841,0.62551242
747.0,0.086541496,196.7798,36.490841,0.62551242
748.0,0.086541496,196.7798,36.490841,0.62551242
749.0,0.086541496,196.7798,36.490841,0.62551242
750.0,0.086541496,196.7798,36.490841,0.62551242
751.0,0.086541496,196.7798,36.490841,0.62551242
752.0,0.086541496,196.7798,36.490841,0.62551242
753.0,0.086541496,196.7798,36.490841,0.62551242
754.0,0.086541496,196.7798,36.490841,0.62551242
755.0,0.086541496,196.7798,36.490841,0.62551242
756.0,0.086541496,196.7798,36.490841,0.62551242
757.0,0.086541496,196.7798,36.490841,0.62551242
758.0,0.086541496,196.7798,36.490841,0.62551242
759.0,0.086541496,196.7798,36.490841,0.62551242
760.0,0.086541496,196.7798,36.490841,0.62551242
761.0,0.086541496,196.7798,36.490841,0.62551242
762.0,0.086541496,196.7798,36.490841,0.62551242
763.0,0.086541496,196.7798,36.490841,0.62551242
764.0,0.086541496,196.7798,36.490841,0.62551242
765.0,0.086541496,196.7798,36.490841,0.62551242
766.0,0.086541496,196.7798,36.490841,0.62551242
767.0,0.086541496,196.7798,36.490841,0.62551242
768.0,0.086541496,196.7798,36.490841,0.62551242
769.0,0.086541496,196.7798,36.490841,0.62551242
770.0,0.086541496,196.7798,36.490841,0.62551242
771.0,0.086541496,196.7798,36.490841,0.62551242
772.0,0.086541496,196.7798,36.490841,0.62551242
773.0,0.086541496,196.7798,36.490841,0.62551242
774.0,0.086541496,196.7798,36.490841,0.62551242
775.0,0.086541496,196.7798,36.490841,0.62551242
776.0,0.086541496,196.7798,36.490841,0.62551242
777.0,0.086541496,196.7798,36.490841,0.62551242
778.0,0.086541496,196.7798,36.490841,0.62551242
779.0,0.086541496,196.7798,36.490841,0.62551242
780.0,0.086541496,196.7798,36.490841,0.62551242
781.0,0.086541496,196.7798,36.490841,0.62551242
782.0,0.086541496,196.7798,36.490841,0.62551242
783.0,0.086541496,196.7798,36.490841,0.62551242
784.0,0.086541496,196.7798,36.490841,0.62551242
785.0,0.086541496,196.7798,36.490841,0.62551242
786.0,0.086541496,196.7798,36.490841,0.62551242
787.0,0.086541496,196.7798,36.490841,0.62551242
788.0,0.086541496,196.7798,36.490841,0.62551242
789.0,0.086541496,196.7798,36.490841,0.62551242
790.0,0.086541496,196.7798,36.490841,0.62551242
791.0,0.086541496,196.7798,36.490841,0.62551242
792.0,0.086541496,196.7798,36.490841,0.62551242
793.0,0.086541496,196.7798,36.490841,0.62551242
794.0,0.086541496,196.7798,36.490841,0.62551242
795.0,0.086541496,196.7798,36.490841,0.62551242
796.0,0.086541496,196.7798,36.490841,0.62551242
797.0,0.086541496,196.7798,36.490841,0.62551242
798.0,0.086541496,196.7798,36.490841,0.62551242
799.0,0.086541496,196.7798,36.490841,0.62551242
800.0,0.086541496,196.7798,36.490841,0.62551242
801.0,0.086541496,196.7798,36.490841,0.62551242
802.0,0.086541496,196.7798,36.490841,0.62551242
803.0,0.086541496,196.7798,36.490841,0.62551242
804.0,0.086541496,196.7798,36.490841,0.62551242
805.0,0.086541496,196.7798,36.490841,0.62551242
806.0,0.086541496,196.7798,36.490841,0.62551242
807.0,0.086541496,196.7798,36.490841,0.62551242
808.0,0.086541496,196.7798,36.490841,0.62551242
809.0,0.086541496,196.7798,36.490841,0.62551242
810.0,0.086541496,196.7798,36.490841,0.62551242
811.0,0.086541496,196.7798,36.490841,0.62551242
812.0,0.086541496,196.7798,36.490841,0.62551242
813.0,0.086541496,196.7798,36.490841,0.62551242
814.0,0.086541496,196.7798,36.490841,0.62551242
815.0,0.086541496,196.7798,36.490841,0.62551242
816.0,0.086541496,196.7798,36.490841,0.62551242
817.0,0.086541496,196.7798,36.490841,0.62551242
818.0,0.086541496,196.7798,36.490841,0.62551242
819.0,0.086541496,196.7798,36.490841,0.62551242
820.0,0.086541496,196.7798,36.490841,0.62551242
821.0,0.086541496,196.7798,36.490841,0.62551242
822.0,0.086541496,196.7798,36.490841,0.62551242
823.0,0.086541496,196.7798,36.490841,0.62551242
824.0,0.086541496,196.7798,36.490841,0.62551242
825.0,0.086541496,196.7798,36.490841,0.62551242
826.0,0.086541496,196.7798,36.490841,0.62551242
827.0,0.086541496,196.7798,36.490841,0.62551242
828.0,0.086541496,196.7798,36.490841,0.62551242
829.0,0.086541496,196.7798,36.490841,0.62551242
830.0,0.086541496,196.7798,36.490841,0.62551242
831.0,0.086541496,196.7798,36.490841,0.62551242
832.0,0.086541496,196.7798,36.490841,0.62551242
833.0,0.086541496,196.7798,36.490841,0.62551242
834.0,0.086541496,196.7798,36.490841,0.62551242
835.0,0.086541496,196.7798,36.490841,0.62551242
836.0,0.086541496,196.7798,36.490841,0.62551242
837.0,0.086541496,196.7798,36.490841,0.62551242
838.0,0.086541496,196.7798,36.490841,0.62551242
839.0,0.086541496,196.7798,36.490841,0.62551242
840.0,0.086541496,196.7798,36.490841,0.62551242
841.0,0.086541496,196.7798,36.490841,0.62551242
842.0,0.086541496,196.7798,36.490841,0.62551242
843.0,0.086541496,196.7798,36.490841,0.62551242
844.0,0.086541496,196.7798,36.490841,0.62551242
845.0,0.086541496,196.7798,36.490841,0.62551242
846.0,0.086541496,196.7798,36.490841,0.62551242
847.0,0.086541496,196.7798,36.490841,0.62551242
848.0,0.086541496,196.7798,36.490841,0.62551242
849.0,0.086541496,196.7798,36.490841,0.62551242
850.0,0.086541496,196.7798,36.490841,0.62551242
851.0,0.086541496,196.7798,36.490841,0.62551242
852.0,0.086541496,196.7798,36.490841,0.62551242
853.0,0.086541496,196.7798,36.490841,0.62551242
854.0,0.086541496,196.7798,36.490841,0.62551242
855.0,0.086541496,196.7798,36.490841,0.62551242
856.0,0.086541496,196.7798,36.490841,0.62551242
857.0,0.086541496,196.7798,36.490841,0.62551242
858.0,0.086541496,196.7798,36.490841,0.62551242
859.0,0.086541496,196.7798,36.490841,0.62551242
860.0,0.086541496,196.7798,36.490841,0.62551242
861.0,0.086541496,196.7798,36.490841,0.62551242
862.0,0.086541496,196.7798,36.490841,0.62551242
863.0,0.086541496,196.7798,36.490841,0.62551242
864.0,0.086541496,196.7798,36.490841,0.62551242
865.0,0.086541496,196.7798,36.490841,0.62551242
866.0,0.086541496,196.7798,36.490841,0.62551242
867.0,0.086541496,196.7798,36.490841,0.62551242
868.0,0.086541496,196.7798,36.490841,0.62551242
869.0,0.086541496,196.7798,36.490841,0.62551242
870.0,0.086541496,196.7798,36.490841,0.62551242
871.0,0.086541496,196.7798,36.490841,0.62551242
872.0,0.086541496,196.7798,36.490841,0.62551242
873.0,0.086541496,196.7798,36.490841,0.62551242
874.0,0.086541496,196.7798,36.490841,0.62551242
875.0,0.086541496,196.7798,36.490841,0.62551242
876.0,0.086541496,196.7798,36.490841,0.62551242
877.0,0.086541496,196.7798,36.490841,0.62551242
878.0,0.086541496,196.7798,36.490841,0.62551242
879.0,0.086541496,196.7798,36.490841,0.62551242
880.0,0.086541496,196.7798,36.490841,0.62551242
881.0,0.086541496,196.7798,36.490841,0.62551242
882.0,0.086541496,196.7798,36.490841,0.62551242
883.0,0.086541496,196.7798,36.490841,0.62551242
884.0,0.086541496,196.7798,36.490841,0.62551242
885.0,0.086541496,196.7798,36.490841,0.62551242
886.0,0.086541496,196.7798,36.490841,0.62551242
887.0,0.086541496,196.7798,36.490841,0.62551242
888.0,0.086541496,196.7798,36.490841,0.62551242
889.0,0.086541496,196.7798,36.490841,0.62551242
890.0,0.086541496,196.7798,36.490841,0.62551242
891.0,0.086541496,196.7798,36.490841,0.62551242
892.0,0.086541496,196.7798,36.490841,0.62551242
893.0,0.086541496,196.7798,36.490841,0.62551242
894.0,0.086541496,196.7798,36.490841,0.62551242
895.0,0.086541496,196.7798,36.490841,0.62551242
896.0,0.086541496,196.7798,36.490841,0.62551242
897.0,0.086541496,196.7798,36.490841,0.62551242
898.0,0.086541496,196.7798,36.490841,0.62551242
899.0,0.086541496,196.7798,36.490841,0.62551242
900.0,0.086541496,196.7798,36.490841,0.62551242
901.0,0.086541496,196.7798,36.490841,0.62551242
902.0,0.086541496,196.7798,36.490841,0.62551242
903.0,0.086541496,196.7798,36.490841,0.62551242
904.0,0.086541496,196.7798,36.490841,0.62551242
905.0,0.086541496,196.7798,36.490841,0.62551242
906.0,0.086541496,196.7798,36.490841,0.62551242
907.0,0.086541496,196.7798,36.490841,0.62551242
908.0,0.086541496,196.7798,36.490841,0.62551242
909.0,0.086541496,196.7798,36.490841,0.62551242
910.0,0.086541496,196.7798,36.490841,0.62551242
911.0,0.086541496,196.7798,36.490841,0.62551242
912.0,0.086541496,196.7798,36.490841,0.62551242
913.0,0.086541496,196.7798,36.490841,0.62551242
914.0,0.086541496,196.7798,36.490841,0.62551242
915.0,0.086541496,196.7798,36.490841,0.62551242
916.0,0.086541496,196.7798,36.490841,0.62551242
917.0,0.086541496,196.7798,36.490841,0.62551242
918.0,0.086541496,196.7798,36.490841,0.62551242
919.0,0.086541496,196.7798,36.490841,0.62551242
920.0,0.086541496,196.7798,36.490841,0.62551242
921.0,0.086541496,196.7798,36.490841,0.62551242
922.0,0.086541496,196.7798,36.490841,0.62551242
923.0,0.086541496,196.7798,36.490841,0.62551242
924.0,0.086541496,196.7798,36.490841,0.62551242
925.0,0.086541496,196.7798,36.490841,0.62551242
926.0,0.086541496,196.7798,36.490841,0.62551242
927.0,0.086541496,196.7798,36.490841,0.62551242
928.0,0.086541496,196.7798,36.490841,0.62551242
929.0,0.086541496,196.7798,36.490841,0.62551242
930.0,0.086541496,196.7798,36.490841,0.62551242
931.0,0.086541496,196.7798,36.490841,0.62551242
932.0,0.086541496,196.7798,36.490841,0.62551242
933.0,0.086541496,196.7798,36.490841,0.62551242
934.0,0.086541496,196.7798,36.490841,0.62551242
935.0,0.086541496,196.7798,36.490841,0.62551242
936.0,0.086541496,196.7798,36.490841,0.62551242
937.0,0.086541496,196.7798,36.490841,0.62551242
938.0,0.086541496,196.7798,36.490841,0.62551242
939.0,0.086541496,196.7798,36.490841,0.62551242
940.0,0.086541496,196.7798,36.490841,0.62551242
941.0,0.086541496,196.7798,36.490841,0.62551242
942.0,0.086541496,196.7798,36.490841,0.62551242
943.0,0.086541496,196.7798,36.490841,0.62551242
944.0,0.086541496,196.7798,36.490841,0.62551242
945.0,0.086541496,196.7798,36.490841,0.62551242
946.0,0.086541496,196.7798,36.490841,0.62551242
947.0,0.086541496,196.7798,36.490841,0.62551242
948.0,0.086541496,196.7798,36.490841,0.62551242
949.0,0.086541496,196.7798,36.490841,0.62551242
950.0,0.086541496,196.7798,36.490841,0.62551242
951.0,0.086541496,196.7798,36.490841,0.62551242
952.0,0.086541496,196.7798,36.490841,0.62551242
953.0,0.086541496,196.7798,36.490841,0.62551242
954.0,0.086541496,196.7798,36.490841,0.62551242
955.0,0.086541496,196.7798,36.490841,0.62551242
956.0,0.086541496,196.7798,36.490841,0.62551242
957.0,0.086541496,196.7798,36.490841,0.62551242
958.0,0.086541496,196.7798,36.490841,0.62551242
959.0,0.086541496,196.7798,36.490841,0.62551242
960.0,0.086541496,196.7798,36.490841,0.62551242
961.0,0.086541496,196.7798,36.490841,0.62551242
962.0,0.086541496,196.7798,36.490841,0.62551242
963.0,0.086541496,196.7798,36.490841,0.62551242
964.0,0.086541496,196.7798,36.490841,0.62551242
965.0,0.086541496,196.7798,36.490841,0.62551242
966.0,0.086541496,196.7798,36.490841,0.62551242
967.0,0.086541496,196.7798,36.490841,0.62551242
968.0,0.086541496,196.7798,36.490841,0.62551242
969.0,0.086541496,196.7798,36.490841,0.62551242
970.0,0.086541496,196.7798,36.490841,0.62551242
971.0,0.086541496,196.7798,36.490841,0.62551242
972.0,0.086541496,196.7798,36.490841,0.62551242
973.0,0.086541496,196.7798,36.490841,0.62551242
974.0,0.086541496,196.7798,36.490841,0.62551242
975.0,0.086541496,196.7798,36.490841,0.62551242
976.0,0.086541496,196.7798,36.490841,0.62551242
977.0,0.086541496,196.7798,36.490841,0.62551242
978.0,0.086541496,196.7798,36.490841,0.62551242
979.0,0.086541496,196.7798,36.490841,0.62551242
980.0,0.086541496,196.7798,36.490841,0.62551242
981.0,0.086541496,196.7798,36.490841,0.62551242
982.0,0.086541496,196.7798,36.490841,0.62551242
983.0,0.086541496,196.7798,36.490841,0.62551242
984.0,0.086541496,196.7798,36.490841,0.62551242
985.0,0.086541496,196.7798,36.490841,0.62551242
986.0,0.086541496,196.7798,36.490841,0.62551242
987.0,0.086541496,196.7798,36.490841,0.62551242
988.0,0.086541496,196.7798,36.490841,0.62551242
989.0,0.086541496,196.7798,36.490841,0.62551242
990.0,0.086541496,196.7798,36.490841,0.62551242
991.0,0.086541496,196.7798,36.490841,0.62551242
992.0,0.086541496,196.7798,36.490841,0.62551242
993.0,0.086541496,196.7798,36.490841,0.62551242
994.0,0.086541496,196.7798,36.490841,0.62551242
995.0,0.086541496,196.7798,36.490841,0.62551242
996.0,0.086541496,196.7798,36.490841,0.62551242
997.0,0.086541496,196.7798,36.490841,0.62551242
998.0,0.086541496,196.7798,36.490841,0.62551242
999.0,0.086541496,196.7798,36.490841,0.62551242
1000.0,0.086541496,196.7798,36.490841,0.62551242
