data_gen_time,data_gen_v
0.0,-60.0
2.0,-59.966228
4.0,-59.924892
6.0,-59.876045
8.0,-59.820137
10.0,-59.757648
12.0,-59.689281
14.0,-59.61533
16.0,-59.536198
18.0,-59.452347
20.0,-59.364006
22.0,-59.271381
24.0,-59.174725
26.0,-59.074314
28.0,-58.970062
30.0,-58.862003
32.0,-58.750301
34.0,-58.634865
36.0,-58.515533
38.0,-58.392345
40.0,-58.265343
42.0,-58.134521
44.0,-57.999352
46.0,-57.859436
48.0,-57.715237
50.0,-57.566757
52.0,-57.412796
54.0,-57.248184
56.0,-57.077614
58.0,-56.901081
60.0,-56.718586
62.0,-56.530132
64.0,-56.335712
66.0,-56.135338
68.0,-55.921047
70.0,-55.690907
72.0,-55.45113
74.0,-55.201717
76.0,-54.942669
78.0,-54.673985
80.0,-54.395664
82.0,-54.107708
84.0,-53.789265
86.0,-53.448383
88.0,-53.087364
90.0,-52.702389
92.0,-52.278042
94.0,-51.824505
96.0,-51.341778
98.0,-50.800762
100.0,-50.188389
102.0,-49.522156
104.0,-48.802059
106.0,-47.983204
108.0,-47.067146
110.0,-46.005875
112.0,-44.788673
114.0,-43.318703
116.0,-41.544983
118.0,-39.343922
120.0,-36.658825
122.0,-33.182556
124.0,-28.57914
126.0,-22.554554
128.0,-15.543966
130.0,-9.4153481
132.0,-6.1393023
134.0,-6.0136819
136.0,-8.3176651
138.0,-12.112072
140.0,-16.609423
142.0,-21.202671
144.0,-25.556709
146.0,-29.570621
148.0,-33.218765
150.0,-36.507175
152.0,-39.450138
154.0,-42.069252
156.0,-44.388641
158.0,-46.43243
160.0,-48.229416
162.0,-49.813248
164.0,-51.222179
166.0,-52.489136
168.0,-53.604748
170.0,-54.593155
172.0,-55.467743
174.0,-56.235798
176.0,-56.905937
178.0,-57.489086
180.0,-57.990025
182.0,-58.424999
184.0,-58.801659
186.0,-59.122501
188.0,-59.396797
190.0,-59.634544
192.0,-59.844681
194.0,-60.023392
196.0,-60.183475
198.0,-60.332047
200.0,-60.47224
202.0,-60.58469
204.0,-60.684631
206.0,-60.774712
208.0,-60.856529
210.0,-60.93018
212.0,-60.999073
214.0,-61.065311
216.0,-61.126331
218.0,-61.179371
220.0,-61.227924
222.0,-61.272572
224.0,-61.312595
226.0,-61.348118
228.0,-61.379822
230.0,-61.407978
232.0,-61.433445
234.0,-61.455673
236.0,-61.474567
238.0,-61.490124
240.0,-61.502346
242.0,-61.51123
244.0,-61.520908
246.0,-61.528904
248.0,-61.534454
250.0,-61.537563
252.0,-61.538227
254.0,-61.536446
256.0,-61.532219
258.0,-61.525551
260.0,-61.516438
262.0,-61.504883
264.0,-61.493374
266.0,-61.482296
268.0,-61.469643
270.0,-61.455418
272.0,-61.439613
274.0,-61.422237
276.0,-61.403282
278.0,-61.382755
280.0,-61.360653
282.0,-61.336971
284.0,-61.312218
286.0,-61.28788
288.0,-61.262482
290.0,-61.236042
292.0,-61.208584
294.0,-61.180126
296.0,-61.150688
298.0,-61.1203
300.0,-61.088974
302.0,-61.056732
304.0,-61.023602
306.0,-60.989601
308.0,-60.954746
310.0,-60.919067
312.0,-60.88258
314.0,-60.845303
316.0,-60.807266
318.0,-60.767849
320.0,-60.727451
322.0,-60.686207
324.0,-60.644131
326.0,-60.601238
328.0,-60.557537
330.0,-60.513042
332.0,-60.46777
334.0,-60.42173
336.0,-60.374939
338.0,-60.327408
340.0,-60.279148
342.0,-60.230179
344.0,-60.180508
346.0,-60.130154
348.0,-60.079124
350.0,-60.02663
352.0,-59.972157
354.0,-59.916683
356.0,-59.860207
358.0,-59.802723
360.0,-59.744221
362.0,-59.684696
364.0,-59.624142
366.0,-59.562546
368.0,-59.499908
370.0,-59.436218
372.0,-59.371468
374.0,-59.305653
376.0,-59.238762
378.0,-59.170795
380.0,-59.101738
382.0,-59.031532
384.0,-58.957264
386.0,-58.881355
388.0,-58.803768
390.0,-58.724461
392.0,-58.643402
394.0,-58.560547
396.0,-58.475861
398.0,-58.389309
400.0,-58.30085
402.0,-58.210449
404.0,-58.118065
406.0,-58.023663
408.0,-57.927204
410.0,-57.828651
412.0,-57.727966
414.0,-57.625111
416.0,-57.515697
418.0,-57.400318
420.0,-57.281322
422.0,-57.158596
424.0,-57.032021
426.0,-56.901493
428.0,-56.766895
430.0,-56.628117
432.0,-56.48505
434.0,-56.337574
436.0,-56.185585
438.0,-56.028969
440.0,-55.867615
442.0,-55.701405
444.0,-55.530235
446.0,-55.353989
448.0,-55.171089
450.0,-54.973713
452.0,-54.763863
454.0,-54.540485
456.0,-54.302628
458.0,-54.050297
460.0,-53.782063
462.0,-53.497025
464.0,-53.194088
466.0,-52.85656
468.0,-52.491718
470.0,-52.097927
472.0,-51.673553
474.0,-51.216961
476.0,-50.726513
478.0,-50.193569
480.0,-49.595184
482.0,-48.935078
484.0,-48.206829
486.0,-47.364723
488.0,-46.393196
490.0,-45.285221
492.0,-44.015919
494.0,-42.496544
496.0,-40.676586
498.0,-38.387032
500.0,-35.529808
502.0,-31.823483
504.0,-26.948036
506.0,-20.754177
508.0,-13.940392
510.0,-8.4744358
512.0,-6.0643749
514.0,-6.7314987
516.0,-9.5931873
518.0,-13.705316
520.0,-18.331917
522.0,-22.946701
524.0,-27.301151
526.0,-31.312565
528.0,-34.970818
530.0,-38.283859
532.0,-41.265663
534.0,-43.928165
536.0,-46.293259
538.0,-48.381092
540.0,-50.218109
542.0,-51.827389
544.0,-53.233643
546.0,-54.455849
548.0,-55.519249
550.0,-56.447948
552.0,-57.253418
554.0,-57.960453
556.0,-58.590645
558.0,-59.128445
560.0,-59.595455
562.0,-60.006161
564.0,-60.368359
566.0,-60.694332
568.0,-60.99577
570.0,-61.253273
572.0,-61.475121
574.0,-61.66777
576.0,-61.845882
578.0,-62.014679
580.0,-62.179245
582.0,-62.318298
584.0,-62.432053
586.0,-62.523258
588.0,-62.613632
590.0,-62.708626
592.0,-62.809658
594.0,-62.891399
596.0,-62.947956
598.0,-62.981525
600.0,-63.020226
602.0,-63.074425
604.0,-63.142979
606.0,-63.19482
608.0,-63.216324
610.0,-63.211094
612.0,-63.19944
614.0,-63.191727
616.0,-63.183086
618.0,-63.17469
620.0,-63.168262
622.0,-63.166916
624.0,-63.16502
626.0,-63.15826
628.0,-63.14893
630.0,-63.143314
632.0,-63.143116
634.0,-63.144512
636.0,-63.147495
638.0,-63.152065
640.0,-63.147873
642.0,-63.140915
644.0,-63.131649
646.0,-63.120068
648.0,-63.106766
650.0,-63.092968
652.0,-63.077629
654.0,-63.060749
656.0,-63.042324
658.0,-63.023609
660.0,-63.004333
662.0,-62.98394
664.0,-62.96244
666.0,-62.939827
668.0,-62.916103
670.0,-62.891266
672.0,-62.865318
674.0,-62.839611
676.0,-62.81377
678.0,-62.787125
680.0,-62.759678
682.0,-62.731426
684.0,-62.702374
686.0,-62.672516
688.0,-62.641853
690.0,-62.610386
692.0,-62.578117
694.0,-62.545044
696.0,-62.511166
698.0,-62.476486
700.0,-62.442188
702.0,-62.407555
704.0,-62.372334
706.0,-62.336525
708.0,-62.300125
710.0,-62.263138
712.0,-62.225559
714.0,-62.187393
716.0,-62.148636
718.0,-62.109291
720.0,-62.069355
722.0,-62.028828
724.0,-61.987717
726.0,-61.946621
728.0,-61.905048
730.0,-61.862976
732.0,-61.820404
734.0,-61.777336
736.0,-61.733768
738.0,-61.689701
740.0,-61.645138
742.0,-61.600079
744.0,-61.554516
746.0,-61.508457
748.0,-61.461903
750.0,-61.414726
752.0,-61.366199
754.0,-61.317093
756.0,-61.267414
758.0,-61.217163
760.0,-61.166332
762.0,-61.114933
764.0,-61.062954
766.0,-61.010403
768.0,-60.957275
770.0,-60.903572
772.0,-60.849297
774.0,-60.794445
776.0,-60.739021
778.0,-60.683018
780.0,-60.626442
782.0,-60.569294
784.0,-60.51157
786.0,-60.45327
788.0,-60.394398
790.0,-60.334946
792.0,-60.274925
794.0,-60.214325
796.0,-60.153152
798.0,-60.091404
800.0,-60.022518
802.0,-59.951279
804.0,-59.878849
806.0,-59.805229
808.0,-59.730412
810.0,-59.654404
812.0,-59.577202
814.0,-59.498806
816.0,-59.419216
818.0,-59.338436
820.0,-59.256462
822.0,-59.173294
824.0,-59.088932
826.0,-59.00338
828.0,-58.91663
830.0,-58.82869
832.0,-58.739559
834.0,-58.649231
836.0,-58.557713
838.0,-58.465
840.0,-58.371094
842.0,-58.275997
844.0,-58.179703
846.0,-58.082218
848.0,-57.980152
850.0,-57.872833
852.0,-57.762505
854.0,-57.649166
856.0,-57.532814
858.0,-57.413456
860.0,-57.289375
862.0,-57.159733
864.0,-57.026016
866.0,-56.888237
868.0,-56.746384
870.0,-56.600464
872.0,-56.447609
874.0,-56.285248
876.0,-56.116722
878.0,-55.942032
880.0,-55.761173
882.0,-55.574146
884.0,-55.37701
886.0,-55.164021
888.0,-54.94136
890.0,-54.709026
892.0,-54.467018
894.0,-54.215336
896.0,-53.945705
898.0,-53.639122
900.0,-53.313545
902.0,-52.968979
904.0,-52.605415
906.0,-52.222862
908.0,-51.816692
910.0,-51.365208
912.0,-50.880146
914.0,-50.351242
916.0,-49.760693
918.0,-49.119869
920.0,-48.391182
922.0,-47.551365
924.0,-46.621429
926.0,-45.556229
928.0,-44.322304
930.0,-42.864491
932.0,-41.082996
934.0,-38.885242
936.0,-36.074703
938.0,-32.514389
940.0,-27.817438
942.0,-21.764166
944.0,-14.918509
946.0,-9.1714096
948.0,-6.3290114
950.0,-6.53583
952.0,-9.0104609
954.0,-12.918995
956.0,-17.466709
958.0,-22.016956
960.0,-26.284784
962.0,-30.234976
964.0,-33.874332
966.0,-37.189701
968.0,-40.183693
970.0,-42.877262
972.0,-45.272278
974.0,-47.406773
976.0,-49.277786
978.0,-50.939644
980.0,-52.380489
982.0,-53.662243
984.0,-54.766697
986.0,-55.746876
988.0,-56.598248
990.0,-57.331543
992.0,-57.975407
994.0,-58.537067
996.0,-59.030201
998.0,-59.460709
1000.0,-59.843777
1002.0,-60.190697
1004.0,-60.493484
1006.0,-60.7672
1008.0,-61.018814
1010.0,-61.239902
1012.0,-61.440445
1014.0,-61.62418
1016.0,-61.787003
1018.0,-61.934189
1020.0,-62.067871
1022.0,-62.18705
1024.0,-62.294476
1026.0,-62.391537
1028.0,-62.476776
1030.0,-62.55291
1032.0,-62.62125
1034.0,-62.683121
1036.0,-62.739697
1038.0,-62.787544
1040.0,-62.830177
1042.0,-62.868469
1044.0,-62.90329
1046.0,-62.935497
1048.0,-62.961517
1050.0,-62.984253
1052.0,-63.004189
1054.0,-63.021782
1056.0,-63.037514
1058.0,-63.049026
1060.0,-63.057983
1062.0,-63.064636
1064.0,-63.069187
1066.0,-63.071835
1068.0,-63.072777
1070.0,-63.072208
1072.0,-63.070328
1074.0,-63.066349
1076.0,-63.060528
1078.0,-63.053249
1080.0,-63.044582
1082.0,-63.03458
1084.0,-63.023296
1086.0,-63.010769
1088.0,-62.997025
1090.0,-62.982182
1092.0,-62.966328
1094.0,-62.949398
1096.0,-62.931408
1098.0,-62.912361
1100.0,-62.89225
1102.0,-62.871067
1104.0,-62.848793
1106.0,-62.82571
1108.0,-62.803074
1110.0,-62.779846
1112.0,-62.756031
1114.0,-62.731625
1116.0,-62.706619
1118.0,-62.680992
1120.0,-62.654709
1122.0,-62.627731
1124.0,-62.60001
1126.0,-62.571484
1128.0,-62.542091
1130.0,-62.511749
1132.0,-62.480377
1134.0,-62.447872
1136.0,-62.414139
1138.0,-62.379059
1140.0,-62.345188
1142.0,-62.312943
1144.0,-62.280197
1146.0,-62.246914
1148.0,-62.213055
1150.0,-62.17857
1152.0,-62.14341
1154.0,-62.107513
1156.0,-62.070816
1158.0,-62.033249
1160.0,-61.99474
1162.0,-61.955208
1164.0,-61.914562
1166.0,-61.872719
1168.0,-61.829578
1170.0,-61.785034
1172.0,-61.738983
1174.0,-61.695885
1176.0,-61.652821
1178.0,-61.609154
1180.0,-61.564861
1182.0,-61.519932
1184.0,-61.474339
1186.0,-61.42807
1188.0,-61.381096
1190.0,-61.333401
1192.0,-61.284954
1194.0,-61.235737
1196.0,-61.185715
1198.0,-61.134861
1200.0,-61.083149
1202.0,-61.030548
1204.0,-60.97702
1206.0,-60.922848
1208.0,-60.869125
1210.0,-60.814747
1212.0,-60.759708
1214.0,-60.704006
1216.0,-60.64764
1218.0,-60.590607
1220.0,-60.532898
1222.0,-60.474514
1224.0,-60.415451
1226.0,-60.355705
1228.0,-60.295277
1230.0,-60.234158
1232.0,-60.172344
1234.0,-60.109837
1236.0,-60.046631
1238.0,-59.982719
1240.0,-59.916035
1242.0,-59.846432
1244.0,-59.775574
1246.0,-59.703442
1248.0,-59.630013
1250.0,-59.555275
1252.0,-59.47921
1254.0,-59.401798
1256.0,-59.323029
1258.0,-59.242874
1260.0,-59.161324
1262.0,-59.078362
1264.0,-58.993965
1266.0,-58.908123
1268.0,-58.820812
1270.0,-58.732018
1272.0,-58.641724
1274.0,-58.549911
1276.0,-58.456562
1278.0,-58.361664
1280.0,-58.265194
1282.0,-58.167133
1284.0,-58.067471
1286.0,-57.966187
1288.0,-57.863262
1290.0,-57.758682
1292.0,-57.652431
1294.0,-57.540749
1296.0,-57.425385
1298.0,-57.306202
1300.0,-57.183022
1302.0,-57.055641
1304.0,-56.923882
1306.0,-56.787239
1308.0,-56.644943
1310.0,-56.497234
1312.0,-56.343864
1314.0,-56.184582
1316.0,-56.019142
1318.0,-55.847294
1320.0,-55.660564
1322.0,-55.460205
1324.0,-55.24873
1326.0,-55.025677
1328.0,-54.790596
1330.0,-54.543026
1332.0,-54.282509
1334.0,-54.008595
1336.0,-53.720818
1338.0,-53.418728
1340.0,-53.101868
1342.0,-52.767704
1344.0,-52.407219
1346.0,-52.020302
1348.0,-51.602581
1350.0,-51.147846
1352.0,-50.653931
1354.0,-50.104328
1356.0,-49.48679
1358.0,-48.800938
1360.0,-48.040684
1362.0,-47.191982
1364.0,-46.207832
1366.0,-45.083546
1368.0,-43.754139
1370.0,-42.146469
1372.0,-40.236061
1374.0,-37.863583
1376.0,-34.8479
1378.0,-30.908955
1380.0,-25.747383
1382.0,-19.275177
1384.0,-12.567172
1386.0,-7.6476593
1388.0,-5.938725
1390.0,-7.1585617
1392.0,-10.342671
1394.0,-14.605674
1396.0,-19.256268
1398.0,-23.842091
1400.0,-28.123276
1402.0,-32.016544
1404.0,-35.538418
1406.0,-38.720699
1408.0,-41.585907
1410.0,-44.153923
1412.0,-46.437893
1414.0,-48.453758
1416.0,-50.234745
1418.0,-51.785553
1420.0,-53.156643
1422.0,-54.338795
1424.0,-55.38797
1426.0,-56.28466
1428.0,-57.061405
1430.0,-57.708225
1432.0,-58.313831
1434.0,-58.845806
1436.0,-59.307854
1438.0,-59.699036
1440.0,-60.038845
1442.0,-60.326286
1444.0,-60.584267
1446.0,-60.818172
1448.0,-61.031052
1450.0,-61.228043
1452.0,-61.403839
1454.0,-61.556568
1456.0,-61.690411
1458.0,-61.809246
1460.0,-61.909664
1462.0,-61.991661
1464.0,-62.072403
1466.0,-62.155819
1468.0,-62.233517
1470.0,-62.305492
1472.0,-62.370705
1474.0,-62.429451
1476.0,-62.481922
1478.0,-62.528053
1480.0,-62.560085
1482.0,-62.582573
1484.0,-62.595512
1486.0,-62.599663
1488.0,-62.598213
1490.0,-62.589024
1492.0,-62.572086
1494.0,-62.559231
1496.0,-62.565449
1498.0,-62.577679
1500.0,-62.595921
1502.0,-62.618313
1504.0,-62.644394
1506.0,-62.675095
1508.0,-62.710419
1510.0,-62.723804
1512.0,-62.72253
1514.0,-62.711578
1516.0,-62.690975
1518.0,-62.664989
1520.0,-62.631123
1522.0,-62.589375
1524.0,-62.546181
1526.0,-62.529636
1528.0,-62.520931
1530.0,-62.520073
1532.0,-62.520733
1534.0,-62.51466
1536.0,-62.508976
1538.0,-62.503681
1540.0,-62.488224
1542.0,-62.459816
1544.0,-62.423843
1546.0,-62.380302
1548.0,-62.342064
1550.0,-62.305729
1552.0,-62.268803
1554.0,-62.231297
1556.0,-62.209991
1558.0,-62.195099
1560.0,-62.186611
1562.0,-62.183376
1564.0,-62.180187
1566.0,-62.180511
1568.0,-62.184349
1570.0,-62.179146
1572.0,-62.14801
1574.0,-62.105377
1576.0,-62.051254
1578.0,-62.005779
1580.0,-61.974617
1582.0,-61.947285
1584.0,-61.92379
1586.0,-61.906021
1588.0,-61.893501
1590.0,-61.885845
1592.0,-61.88306
1594.0,-61.871124
1596.0,-61.858131
1598.0,-61.844135
1600.0,-61.826275
1602.0,-61.791149
1604.0,-61.747658
1606.0,-61.695789
1608.0,-61.643539
1610.0,-61.601963
1612.0,-61.561687
1614.0,-61.52272
1616.0,-61.483231
1618.0,-61.442677
1620.0,-61.402023
1622.0,-61.361275
1624.0,-61.319233
1626.0,-61.27639
1628.0,-61.233021
1630.0,-61.189125
1632.0,-61.144703
1634.0,-61.099754
1636.0,-61.053879
1638.0,-61.007015
1640.0,-60.959492
1642.0,-60.911312
1644.0,-60.862473
1646.0,-60.812981
1648.0,-60.762829
1650.0,-60.712017
1652.0,-60.660553
1654.0,-60.608429
1656.0,-60.555649
1658.0,-60.501213
1660.0,-60.444183
1662.0,-60.38623
1664.0,-60.327362
1666.0,-60.267574
1668.0,-60.206863
1670.0,-60.145237
1672.0,-60.082691
1674.0,-60.019226
1676.0,-59.954842
1678.0,-59.889538
1680.0,-59.823318
1682.0,-59.756176
1684.0,-59.688114
1686.0,-59.619137
1688.0,-59.549236
1690.0,-59.47842
1692.0,-59.406681
1694.0,-59.334026
1696.0,-59.260452
1698.0,-59.185959
1700.0,-59.102852
1702.0,-59.013863
1704.0,-58.922855
1706.0,-58.829826
1708.0,-58.734783
1710.0,-58.637718
1712.0,-58.538635
1714.0,-58.437531
1716.0,-58.334412
1718.0,-58.229271
1720.0,-58.122112
1722.0,-58.012936
1724.0,-57.901737
1726.0,-57.788521
1728.0,-57.673286
1730.0,-57.556034
1732.0,-57.43676
1734.0,-57.315472
1736.0,-57.192162
1738.0,-57.066833
1740.0,-56.939484
1742.0,-56.801857
1744.0,-56.658985
1746.0,-56.51125
1748.0,-56.35865
1750.0,-56.201187
1752.0,-56.034275
1754.0,-55.859375
1756.0,-55.677616
1758.0,-55.488995
1760.0,-55.29351
1762.0,-55.084595
1764.0,-54.861286
1766.0,-54.627289
1768.0,-54.382599
1770.0,-54.127224
1772.0,-53.853558
1774.0,-53.55402
1776.0,-53.237301
1778.0,-52.903393
1780.0,-52.552296
1782.0,-52.171997
1784.0,-51.725327
1786.0,-51.243088
1788.0,-50.725285
1790.0,-50.171909
1792.0,-49.581108
1794.0,-48.912544
1796.0,-48.175774
1798.0,-47.32832
1800.0,-46.375053
1802.0,-45.249077
1804.0,-43.950497
1806.0,-42.366364
1808.0,-40.512489
1810.0,-38.213196
1812.0,-35.284248
1814.0,-31.452381
1816.0,-26.400135
1818.0,-20.047915
1820.0,-13.279124
1822.0,-8.2077866
1824.0,-6.1966414
1826.0,-7.090786
1828.0,-10.03403
1830.0,-14.15942
1832.0,-18.749878
1834.0,-23.310217
1836.0,-27.605633
1838.0,-31.56156
1840.0,-35.165791
1842.0,-38.425011
1844.0,-41.356342
1846.0,-43.974842
1848.0,-46.302193
1850.0,-48.353863
1852.0,-50.15723
1854.0,-51.743542
1856.0,-53.128811
1858.0,-54.337238
1860.0,-55.400993
1862.0,-56.320168
1864.0,-57.117352
1866.0,-57.826469
1868.0,-58.455837
1870.0,-58.999588
1872.0,-59.464569
1874.0,-59.864754
1876.0,-60.22633
1878.0,-60.557228
1880.0,-60.859825
1882.0,-61.111694
1884.0,-61.32724
1886.0,-61.521454
1888.0,-61.708858
1890.0,-61.893097
1892.0,-62.046204
1894.0,-62.172421
1896.0,-62.276306
1898.0,-62.386196
1900.0,-62.498299
1902.0,-62.603539
1904.0,-62.681091
1906.0,-62.736668
1908.0,-62.793343
1910.0,-62.859589
1912.0,-62.934998
1914.0,-62.98357
1916.0,-63.01395
1918.0,-63.031837
1920.0,-63.066498
1922.0,-63.112194
1924.0,-63.151264
1926.0,-63.166893
1928.0,-63.162193
1930.0,-63.171558
1932.0,-63.194046
1934.0,-63.227043
1936.0,-63.233971
1938.0,-63.223183
1940.0,-63.206947
1942.0,-63.211353
1944.0,-63.231323
1946.0,-63.239239
1948.0,-63.2258
1950.0,-63.192703
1952.0,-63.182724
1954.0,-63.186565
1956.0,-63.198242
1958.0,-63.183914
1960.0,-63.151089
1962.0,-63.120087
1964.0,-63.110298
1966.0,-63.118626
1968.0,-63.116993
1970.0,-63.108017
1972.0,-63.09201
1974.0,-63.076427
1976.0,-63.057186
1978.0,-63.037395
1980.0,-63.019051
1982.0,-62.99889
1984.0,-62.976917
1986.0,-62.953133
1988.0,-62.927532
1990.0,-62.900143
1992.0,-62.873898
1994.0,-62.846634
1996.0,-62.818352
1998.0,-62.789055
2000.0,-62.758739
2002.0,-62.727406
2004.0,-62.696056
2006.0,-62.664799
2008.0,-62.632874
2010.0,-62.600277
2012.0,-62.567013
2014.0,-62.533081
2016.0,-62.498478
2018.0,-62.463203
2020.0,-62.427261
2022.0,-62.390652
2024.0,-62.353817
2026.0,-62.316895
2028.0,-62.279472
2030.0,-62.241554
2032.0,-62.203136
2034.0,-62.164219
2036.0,-62.124802
2038.0,-62.084888
2040.0,-62.044476
2042.0,-62.003563
2044.0,-61.962292
2046.0,-61.920712
2048.0,-61.87867
2050.0,-61.836159
2052.0,-61.793182
2054.0,-61.749741
2056.0,-61.705833
2058.0,-61.661461
2060.0,-61.616623
2062.0,-61.57132
2064.0,-61.525551
2066.0,-61.479313
2068.0,-61.432613
2070.0,-61.385448
2072.0,-61.337814
2074.0,-61.289715
2076.0,-61.24115
2078.0,-61.192123
2080.0,-61.141483
2082.0,-61.087074
2084.0,-61.031948
2086.0,-60.976097
2088.0,-60.919525
2090.0,-60.862236
2092.0,-60.804222
2094.0,-60.745483
2096.0,-60.686028
2098.0,-60.625851
2100.0,-60.564949
2102.0,-60.50333
2104.0,-60.440987
2106.0,-60.377922
2108.0,-60.314137
2110.0,-60.24963
2112.0,-60.184402
2114.0,-60.118454
2116.0,-60.051781
2118.0,-59.98439
2120.0,-59.916275
2122.0,-59.847439
2124.0,-59.777882
2126.0,-59.707603
2128.0,-59.636604
2130.0,-59.564884
2132.0,-59.492439
2134.0,-59.419277
2136.0,-59.34539
2138.0,-59.270782
2140.0,-59.195454
2142.0,-59.119404
2144.0,-59.042633
2146.0,-58.964996
2148.0,-58.881779
2150.0,-58.796772
2152.0,-58.709976
2154.0,-58.621391
2156.0,-58.531017
2158.0,-58.438854
2160.0,-58.344902
2162.0,-58.249161
2164.0,-58.148937
2166.0,-58.045189
2168.0,-57.938831
2170.0,-57.829857
2172.0,-57.718273
2174.0,-57.604076
2176.0,-57.487263
2178.0,-57.367844
2180.0,-57.242619
2182.0,-57.109043
2184.0,-56.971096
2186.0,-56.828773
2188.0,-56.682079
2190.0,-56.531013
2192.0,-56.375572
2194.0,-56.215755
2196.0,-56.05014
2198.0,-55.866409
2200.0,-55.675117
2202.0,-55.476261
2204.0,-55.269852
2206.0,-55.055878
2208.0,-54.834343
2210.0,-54.605251
2212.0,-54.368599
2214.0,-54.109409
2216.0,-53.832035
2218.0,-53.539513
2220.0,-53.231838
2222.0,-52.897263
2224.0,-52.534966
2226.0,-52.149975
2228.0,-51.74229
2230.0,-51.288464
2232.0,-50.773464
2234.0,-50.215637
2236.0,-49.614979
2238.0,-48.959068
2240.0,-48.217083
2242.0,-47.387993
2244.0,-46.439621
2246.0,-45.35199
2248.0,-44.05397
2250.0,-42.547363
2252.0,-40.727085
2254.0,-38.483067
2256.0,-35.610489
2258.0,-31.850912
2260.0,-26.935728
2262.0,-20.685127
2264.0,-13.843715
2266.0,-8.4732218
2268.0,-6.1517773
2270.0,-6.7974172
2272.0,-9.603838
2274.0,-13.662782
2276.0,-18.249325
2278.0,-22.826845
2280.0,-27.130508
2282.0,-31.100586
2284.0,-34.726707
2286.0,-38.01926
2288.0,-40.980644
2290.0,-43.623676
2292.0,-45.975407
2294.0,-48.053059
2296.0,-49.871292
2298.0,-51.462101
2300.0,-52.858173
2302.0,-54.079491
2304.0,-55.153511
2306.0,-56.095379
2308.0,-56.923172
2310.0,-57.650837
2312.0,-58.289196
2314.0,-58.849297
2316.0,-59.343346
2318.0,-59.773045
2320.0,-60.146709
2322.0,-60.477474
2324.0,-60.775513
2326.0,-61.040524
2328.0,-61.266445
2330.0,-61.469967
2332.0,-61.657722
2334.0,-61.833336
2336.0,-61.980583
2338.0,-62.114761
2340.0,-62.239338
2342.0,-62.357769
2344.0,-62.460213
2346.0,-62.552361
2348.0,-62.637165
2350.0,-62.716209
2352.0,-62.787338
2354.0,-62.850044
2356.0,-62.906815
2358.0,-62.958397
2360.0,-63.004856
2362.0,-63.045265
2364.0,-63.08102
2366.0,-63.112564
2368.0,-63.140278
2370.0,-63.163284
2372.0,-63.182724
2374.0,-63.198963
2376.0,-63.212368
2378.0,-63.223312
2380.0,-63.23217
2382.0,-63.238083
2384.0,-63.241062
2386.0,-63.24202
2388.0,-63.241188
2390.0,-63.238815
2392.0,-63.235138
2394.0,-63.230186
2396.0,-63.222569
2398.0,-63.213512
2400.0,-63.203144
2402.0,-63.191589
2404.0,-63.178982
2406.0,-63.165447
2408.0,-63.150448
2410.0,-63.134071
2412.0,-63.11665
2414.0,-63.098244
2416.0,-63.078922
2418.0,-63.05875
2420.0,-63.037785
2422.0,-63.016102
2424.0,-62.993755
2426.0,-62.970818
2428.0,-62.947346
2430.0,-62.922546
2432.0,-62.897015
2434.0,-62.870789
2436.0,-62.843891
2438.0,-62.816334
2440.0,-62.788128
2442.0,-62.759289
2444.0,-62.729816
2446.0,-62.699722
2448.0,-62.669003
2450.0,-62.637699
2452.0,-62.605919
2454.0,-62.573566
2456.0,-62.540646
2458.0,-62.507153
2460.0,-62.473087
2462.0,-62.438442
2464.0,-62.403214
2466.0,-62.367386
2468.0,-62.330956
2470.0,-62.293907
2472.0,-62.256687
2474.0,-62.219368
2476.0,-62.181622
2478.0,-62.143436
2480.0,-62.104813
2482.0,-62.065742
2484.0,-62.026211
2486.0,-61.98621
2488.0,-61.945717
2490.0,-61.90472
2492.0,-61.863197
2494.0,-61.821125
2496.0,-61.778481
2498.0,-61.735237
2500.0,-61.691364
2502.0,-61.646828
2504.0,-61.601601
2506.0,-61.555637
2508.0,-61.508907
2510.0,-61.461361
2512.0,-61.412964
2514.0,-61.363667
2516.0,-61.313835
2518.0,-61.265942
2520.0,-61.217548
